step,step2,num,connect_x,connect_y,area_x,area_y,speed,time1,time2
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
36,1,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
72,2,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
144,4,1000,18,18,1000,1000,0.0,0,0
108,3,1000,18,18,1000,1000,0.0,0,0
180,5,1000,18,18,1000,1000,0.0,0,0
