step,step2,num,connect_x,connect_y,area_x,area_y,speed,time1,time2
8,2,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,125,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,125,1000,2,2,1000,1000,0.0,0,0
500,125,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,140,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,124,1000,2,2,1000,1000,0.0,0,0
500,162,1000,2,2,1000,1000,0.0,0,0
500,146,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,160,1000,2,2,1000,1000,0.0,0,0
500,148,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,146,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,164,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,160,1000,2,2,1000,1000,0.0,0,0
500,155,1000,2,2,1000,1000,0.0,0,0
500,164,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,165,1000,2,2,1000,1000,0.0,0,0
500,188,1000,2,2,1000,1000,0.0,0,0
500,244,1000,2,2,1000,1000,0.0,0,0
500,247,1000,2,2,1000,1000,0.0,0,0
500,243,1000,2,2,1000,1000,0.0,0,0
500,245,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,247,1000,2,2,1000,1000,0.0,0,0
500,246,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,248,1000,2,2,1000,1000,0.0,0,0
500,243,1000,2,2,1000,1000,0.0,0,0
500,246,1000,2,2,1000,1000,0.0,0,0
500,492,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
500,489,1000,2,2,1000,1000,0.0,0,0
