step,step2,num,connect_x,connect_y,area_x,area_y,speed,time1,time2
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
38,1,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
76,2,1000,19,19,1000,1000,0.0,0,0
96,3,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
152,4,1000,19,19,1000,1000,0.0,0,0
152,4,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
114,3,1000,19,19,1000,1000,0.0,0,0
