step,step2,num,connect_x,connect_y,area_x,area_y,speed,time1,time2
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
34,1,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
68,2,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
102,3,1000,17,17,1000,1000,0.0,0,0
136,4,1000,17,17,1000,1000,0.0,0,0
136,4,1000,17,17,1000,1000,0.0,0,0
136,4,1000,17,17,1000,1000,0.0,0,0
170,5,1000,17,17,1000,1000,0.0,0,0
