step,step2,num,connect_x,connect_y,area_x,area_y,speed,time1,time2
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
40,1,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
80,2,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
120,3,1000,20,20,1000,1000,0.0,0,0
200,5,1000,20,20,1000,1000,0.0,0,0
200,5,1000,20,20,1000,1000,0.0,0,0
